reviewScore,genres,runtime,name,titleId
,"Biography,Drama,Sport",99 min,The Miracle Season,tt5427194
,"Action,Adventure,Drama",,Adrift,tt6306064
,"Action,Adventure,Sci-Fi",,Ant-Man and the Wasp,tt5095030
,"Comedy,Romance",,Overboard,tt1563742
,"Comedy,Crime,Mystery",,Super Troopers 2,tt0859635
,Adventure,,Robin Hood,tt4532826
9.8,Drama,90 min,Calendar,tt7530358
9.2,Romance,86 min,Love Espionage: Spy Revenge,tt7777960
8.4,Drama,53 min,Restless,tt8136112
8.0,Drama,101 min,Landrauschen,tt6394432
5.8,Drama,119 min,The Salamander,tt5773088
4.8,Drama,,Mahoora,tt7901840
8.6,Drama,68 min,Kopanje,tt8094282
,"Action,Adventure,Fantasy",156 min,Avengers: Infinity War,tt4154756
,"Drama,Thriller",90 min,Terminal,tt4463816
,"Animation,Action,Sci-Fi",,Spider-Man: Into the Spider-Verse,tt4633694
,Comedy,,A Rainy Day in New York,tt7139936
,"Animation,Adventure,Comedy",,Ralph Breaks the Internet: Wreck-It Ralph 2,tt5848272
,"Action,Crime,Drama",,Skyscraper,tt5758778
,"Horror,Mystery,Thriller",,The Nun,tt5814060
,Comedy,105 min,Life of the Party,tt5619332
,"Action,Adventure,Romance",,Alita: Battle Angel,tt0437086
,"Action,Drama,Sport",,Creed II,tt6343314
4.6,"Horror,Thriller",,The Invisible Man,tt7433400
6.7,Drama,104 min,A Árvore,tt6725440
5.8,Family,63 min,Brillebjørn på bondegården,tt7960400
5.5,"Comedy,Crime,Drama",105 min,Caprice,tt5068902
7.2,Drama,,Erik & Erika,tt7709664
7.4,Drama,91 min,Lost Ones,tt6887162
8.2,"Animation,Drama,Horror",75 min,La casa lobo,tt8173728
2.9,Comedy,,Zoufalé zeny delají zoufalé veci,tt7175988
6.0,"Drama,Romance",138 min,Lalpurja,tt7819514
7.9,Thriller,,Javaa,tt6060558
6.5,Drama,78 min,Ella und Nell,tt5954852
8.8,"Adventure,Crime",100 min,Sunny Juliette,tt6343490
6.1,"Action,Horror,Sci-Fi",63 min,Alien nightmare X,tt8086288
9.1,Drama,,Amanda McKay,tt6166464
6.2,Thriller,,Knuckleball,tt6284256
7.9,Drama,96 min,Raaiselkind,tt7112496
6.4,Drama,,The Bed,tt6202690
5.6,Comedy,,El Gran Leon,tt7891670
8.9,Drama,88 min,Shadow Fighter,tt4874350
6.6,Thriller,123 min,Seven Years of Night,tt8060652
2.9,Horror,65 min,Haunted Routes: Evil East Coast Highway,tt8093340
8.9,"Comedy,Drama",91 min,Being Black Enough,tt4983198
5.4,Comedy,120 min,A Talent for Trouble,tt4168628
8.7,"Action,Comedy,Romance",,Paying Mr. McGetty,tt5220724
,Drama,,Parole,tt7582962
5.8,Drama,,The Woodpecker,tt6217724
7.1,Comedy,129 min,Ankarajyathe Jimmanmar,tt7699320
7.1,Drama,,Punjab Singh,tt7860284
6.7,Drama,98 min,BLINK,tt6544524
3.4,Romance,,Miss Puff,tt8002356
7.6,Comedy,,Johnny Johnny Yes Papa,tt7621972
7.4,Drama,108 min,Balekempa,tt7838150
7.9,"Action,Comedy,Family",125 min,Cruxman,tt7705694
8.7,"Drama,Thriller",,UnExpected Reasons,tt7368790
7.5,Drama,,Party Mom,tt7529472
9.2,Drama,,My Best Friend,tt6400166
7.0,"Fantasy,Mystery,Thriller",90 min,Apocalypsis,tt4039842
8.5,"Adventure,Fantasy,Horror",,The Incantation,tt5361596
7.2,"Comedy,Drama",85 min,Get Married or Die,tt5281058
7.7,Drama,,Angrezi Mein Kehte Hain,tt6613812
9.3,"Fantasy,Horror,Sci-Fi",94 min,Muerte: Tales of Horror,tt6025356
8.8,"Drama,Thriller",27 min,Stalk Her,tt8129668
8.5,"Action,Horror",,Texas Zombie Wars: Dallas,tt4307910
8.2,Drama,131 min,Jaane kyun de yaaron,tt7720254
7.8,"Action,Crime,Thriller",85 min,911: Officer Down,tt4945640
8.5,Horror,,Sandik,tt6788622
,"Biography,Drama",,The Front Runner,tt7074886
,Family,,Anastasia,tt7014356
,"Action,Adventure,Comedy",,Taxi 5,tt7238392
,"Comedy,Romance",,Little Italy,tt6957966
,"Crime,Mystery,Thriller",118 min,London Fields,tt1273221
,"Drama,Mystery,Thriller",90 min,We Have Always Lived in the Castle,tt5952138
,Comedy,,Tyler Perry's a Madea Family Funeral,tt7054636
,"Drama,Romance,War",,The Aftermath,tt5977276
,Action,90 min,Percy Jackson and the Titan's Curse,tt6238462
,"Drama,Romance",,Life in a Year,tt6598238
,Thriller,,Hotel Artemis,tt5834262
,Comedy,,Airplane Mode,tt5617916
,Drama,,Bigger,tt3226786
,Thriller,,Hold the Dark,tt5057140
,Crime,,Vault,tt6838918
,"Action,Adventure,Drama",,Thugs of Hindostan,tt5970844
,"Action,Horror,Thriller",94 min,Corbin Nash,tt2948160
,Comedy,93 min,Duck Butter,tt6958014
,"Comedy,Drama",90 min,Dude,tt3458510
,"Comedy,Drama",,"Where'd You Go, Bernadette",tt2365580
,"Biography,Drama",,Backseat,tt6266538
,"Action,Thriller",,Hunter Killer,tt1846589
,"Action,Drama,Thriller",,Alpha,tt4244998
,"Animation,Comedy,Family",,The Grinch,tt2709692
,Comedy,,Book Club,tt6857166
,"Animation,Adventure,Comedy",,Smallfoot,tt6182908
,"Biography,Drama,Thriller",100 min,Billionaire Boys Club,tt5179598
,"Action,Adventure,Comedy",,Johnny English Strikes Again,tt6921996
,Comedy,,Killing Winston Jones,tt2525576
,Sci-Fi,,Future World,tt5737536
,"Drama,Thriller",,Serenity,tt6476140
,"Comedy,Crime,Fantasy",,The Happytime Murders,tt1308728
,Thriller,,Breaking In,tt7137846
,"Fantasy,Horror,Mystery",,Suspiria,tt1034415
,"Action,Thriller",,Race 3,tt7431594
,"Crime,Mystery,Sci-Fi",,Replicas,tt4154916
,"Drama,War",,The Last Full Measure,tt0783640
,"Action,Thriller",,Escape Plan 2: Hades,tt6513656
,"Action,Adventure,Comedy",,Show Dogs,tt5691024
,"Adventure,Comedy,Family",,Goosebumps: Slappy Halloween,tt5664636
,"Biography,Drama,Mystery",,The Professor and the Madman,tt5932728
,Drama,,Ahlat Agaci,tt6628102
,Drama,,Untogether,tt6043072
,Action,,The Bouncer,tt7816392
,Comedy,90 min,Social Animals,tt5639898
,"Comedy,Crime",,Madness in the Method,tt6038042
,"Action,Crime,Drama",,Destroyer,tt7137380
,Drama,,Gore,tt7221090
,"Sci-Fi,Thriller",,Anon,tt5397194
,"Action,Drama",,#211,tt4976192
,"Animation,Comedy,Family",,Charming,tt4086018
,Drama,,Love Sonia,tt3823392
,Comedy,,Swimming with Men,tt6532374
,"Crime,Mystery,Thriller",,A Simple Favor,tt7040874
,"Drama,Thriller",106 min,Back Roads,tt0972544
,Sci-Fi,,Code 8,tt6259380
,Thriller,,Moose,tt7869070
,Adventure,,The Peanut Butter Falcon,tt4364194
,"Comedy,Romance",,Second Act,tt2126357
,"Drama,Thriller",,I Am Not a Bird,tt0920462
,Drama,,Mustang,tt5952594
,Comedy,,Hurricane Bianca: From Russia with Hate,tt6113122
,"Horror,Romance",,Wuthering Heights,tt5184904
,"Action,Drama,Thriller",,Peppermint,tt6850820
,Drama,,Anthem,tt6054710
,"Drama,Horror,Thriller",,Tell Me Your Name,tt3619070
,Drama,,Lost Transmissions,tt6744360
,"Drama,Romance,War",,Where Hands Touch,tt1235187
,"Action,Sci-Fi,Thriller",90 min,The Prey,tt2357423
,Comedy,,Mid '90s,tt5613484
,"Biography,Thriller",,Driven,tt5592796
,"Comedy,Drama",,The List,tt8097306
,"Action,Drama,Horror",,Patient Zero,tt3458254
,Comedy,,Night School,tt6781982
,"Biography,Drama,War",,Radegund,tt5827916
,"Crime,Drama",,Charlie Says,tt1759744
,"Biography,Drama",,Sanju,tt6452574
,"Action,Adventure,Comedy",,Office Uprising,tt6251024
,Horror,96 min,Boar,tt4158594
,"Comedy,Drama",,Ana,tt6865630
,"Biography,Crime,Drama",110 min,15 Rounds,tt5471472
,"Drama,History",98 min,Ashes in the Snow,tt3759298
,"Biography,Drama,Music",,George and Tammy,tt5545398
,Comedy,,Drunk Parents,tt5037840
,Action,,Reprisal,tt6547170
,"Biography,Drama",,Newsflash,tt7736460
,Drama,,The Other Side of the Wind,tt0069049
,Fantasy,,Paradise Hills,tt6127004
,Adventure,,Redbad,tt6155374
,"Drama,History",,Peterloo,tt4614612
,"Drama,Romance",,Gloria,tt6902696
,Comedy,,Making Babies,tt6644632
,"Action,Drama,Thriller",,Hard Powder,tt5719748
,Comedy,,102 Not Out,tt6580564
,"Mystery,Sci-Fi,Thriller",,The Three-Body Problem: I,tt4547948
,Action,,Final Score,tt5254610
,Action,,Ip Man: Cheung Tin Chi,tt7262882
,"Crime,Horror",,The Shadow Within,tt5206770
,Thriller,,I Still See You,tt2160105
,"Sci-Fi,Thriller",,Tau,tt4357394
,Romance,,In a Relationship,tt6676028
,"Comedy,Drama",117 min,Going Places,tt5974030
,"Biography,Drama",,At Eternity's Gate,tt6938828
,History,,The Gettysburg Address,tt3066808
,"Action,Crime,Drama",,Riptide,tt5581688
,Horror,,The Sandman,tt3998516
,Drama,,Lone Scherfig Untitled Project,tt6515910
,"Comedy,Drama",,All About Nina,tt7542576
,Thriller,,Damascus Cover,tt3457508
,Horror,,Cadaver,tt5734576
,"Drama,Musical",,Sister,tt7541720
,Comedy,,The Last Laugh,tt7427356
,Adventure,,Spy Intervention,tt7369550
,"Comedy,Drama,Romance",,Nappily Ever After,tt0365545
,Crime,,Fury of the Dragon,tt5554206
,Drama,,Highway,tt4192652
,Drama,,Papa,tt4843750
,Thriller,,River Runs Red,tt5843780
,"Drama,Romance",99 min,Adolescence,tt3220900
,"Action,Thriller",,Lucifer,tt6067752
,"Comedy,Horror",,Deadtectives,tt3503068
,Drama,,The Etruscan Smile,tt5459382
,Comedy,,Stella's Last Weekend,tt6923740
,Action,,Adi Shankar's Gods and Secrets,tt4959410
,"Action,Drama,History",,Parmanu: The Story of Pokhran,tt6826438
,"Biography,Crime,Drama",,Georgetown,tt4669252
,"Drama,Fantasy,Thriller",96 min,Down a Dark Hall,tt2372251
,Sci-Fi,,5th Passenger,tt3165632
,"Drama,Mystery,Romance",,The Souvenir: Part I,tt6920356
,Drama,,Mississippi Requiem,tt5699180
,Animation,,Boro the Caterpillar,tt6572002
,Drama,,Public Affairs,tt4180556
,"Biography,Drama,Sport",,Gold,tt6173990
,"Action,Crime,Drama",,Killerman,tt7420342
,Comedy,,Benjamin,tt5740868
,"Action,Comedy,History",,Iceman 2,tt2993848
,"Crime,Thriller",,A Violent Separation,tt3170458
,Drama,95 min,Snapshots,tt5322168
,"Action,Thriller",,The Maze,tt5886046
,Crime,,Lying and Stealing,tt7558302
,Action,,Saint Seiya: Knights of the Zodiac,tt6908976
,Thriller,,Les traducteurs,tt6270534
,Musical,,Been So Long,tt1682886
,"Comedy,Horror",,Zombie World 2,tt7575400
,"Animation,Family,Musical",,Koochie Koochie Hota Hai,tt1609138
,"Comedy,Drama",,Champions,tt6793580
,Comedy,,Pugwash,tt7823910
,"Comedy,Romance",,The Kissing Booth,tt3799232
,Comedy,,Yamla Pagla Deewana Phir Se,tt7609114
,Drama,,The Flood,tt5954556
,Romance,,Cruise,tt5034122
,Comedy,,Defining Moments,tt7356476
,"Comedy,Musical",,Nativity Rocks!,tt8094320
,Drama,,The Aspern Papers,tt5715828
,Thriller,,Confessional,tt8169642
,Comedy,,All Between Us,tt5150228
,Sci-Fi,72 min,Daughter of God,tt6108684
,Drama,102 min,Finding Grace,tt7838654
,"Drama,Horror,Thriller",90 min,Our House,tt2018069
,"Action,Comedy,Crime",,"Banned, Exploited & Blacklisted: The Underground Work of Controversial Filmmaker Shane Ryan",tt5274150
,Family,,Abe,tt5805768
,Drama,,My Name Is Thomas,tt6292090
,"Action,Crime,Drama",,The Family Business,tt7146326
,Drama,,The Iron Orchard,tt7014234
,Comedy,,Spivak,tt6342110
,Comedy,96 min,MILF,tt7205316
,Comedy,,The Stand-In,tt8201170
,"Comedy,Romance,Thriller",,Rosy,tt5216022
,"Action,Crime,Thriller",,Into a Dark Mind,tt6271432
,"Drama,Romance",,To the Night,tt2397617
,"Action,Horror",,Black Site,tt6964562
,Animation,,Godzilla: City on the Edge of Battle,tt8015080
,"Crime,Drama,Mystery",,Out of Blue,tt6874254
,"Drama,Family,Fantasy",,Wonderwell,tt6195756
,Comedy,,Good Girls Get High,tt7688638
,Comedy,,Bachelor Lions,tt6121592
,Thriller,,The Row,tt8074486
,Thriller,,Beneath the Leaves,tt4574654
,Drama,,Songbird,tt6421118
,Animation,,My Hero Academia: The Movie,tt7745068
,"Mystery,Sci-Fi,Thriller",82 min,Encounter,tt3665498
,"Biography,Drama",,Butterfly in the Typewriter,tt4063092
,Drama,100 min,Tiger,tt4224754
,Action,85 min,Amazon Hot Box,tt8178992
,"Drama,Music",,Teen Spirit,tt6483364
,Drama,,Luce,tt7616148
,"Drama,Thriller",,Bel Canto,tt6046314
,Comedy,90 min,Weight,tt6805814
,Thriller,,Them That Follow,tt7313348
,"Adventure,Horror",,Strain 100,tt5170778
,Sci-Fi,,Warriors of Future,tt7375466
,Action,,The Debt Collector,tt7448180
,Thriller,,Fever Heart,tt6212308
,Thriller,,Daas Dev,tt4979110
,Romance,,Shiddat,tt6988116
,"Drama,Sci-Fi,Thriller",84 min,Chimera,tt4209174
,"Action,Horror",,Snowblind,tt7562182
,Drama,,Chasing the Rain,tt2075078
,Comedy,,Crash Blossom,tt6780790
,Drama,,The Devil All the Time,tt7395114
,Drama,,Parallel,tt4922674
,Comedy,,Non Fiction,tt7250056
,"Drama,Thriller",,The Fury of a Patient Man,tt7180780
,"Biography,Drama,History",,My Life on the Road,tt7435316
,"Comedy,Drama,Romance",116 min,Can't Have You,tt7141148
,Comedy,,Silver Lake,tt7212992
,Thriller,,Untitled Hollywood Hills Project,tt6193470
,"Drama,Sci-Fi,Thriller",,The Mandela Effect,tt6544220
,Crime,,South Wind,tt5207158
,"Drama,Thriller",,Midnight Climax,tt7147158
,Drama,,El Chicano,tt7374952
,Horror,,Are We Dead Yet,tt7799654
,"Animation,Drama,Family",,Mirai no Mirai,tt6907018
,Drama,,Mine 9,tt3517870
,Drama,,Where We Go from Here,tt8169994
,Drama,,Gueule d'ange,tt7534096
,"Drama,Family",,The Reason,tt5493516
,Horror,,Apparition,tt6032704
,Drama,,Spielmacher,tt7231560
,Thriller,,Den blomstertid nu kommer,tt5227746
,Drama,,Brampton's Own,tt6185692
,"Drama,Mystery",,An Interview with God,tt5779372
,Drama,,Daddy Issues,tt6271806
,Drama,,The Bay House,tt8055896
,Thriller,,Animal,tt7538958
,Thriller,,Feedback,tt7857374
,Drama,,Nate & Al,tt6564828
,"Action,Western",,Big Kill,tt7730102
,"Biography,Drama,History",,Manto,tt6923462
,Drama,,The Sirens,tt5674056
,Western,,Bill Tilghman and the Outlaws,tt7941194
,"Adventure,Comedy,Crime",,The Escape of Prisoner 614,tt7375578
,Family,,Bucket List,tt7886846
,Thriller,,Ladyworld,tt3759912
,Horror,,Anders Manor,tt5989336
,Comedy,90 min,The More You Ignore Me,tt2838568
,Horror,71 min,Don't Look,tt3070506
,Thriller,,En affære,tt7248144
,Drama,,Tomorrow,tt2654536
,Drama,,Icebox,tt6341668
,Drama,,Sunset,tt5855772
,Thriller,,The Neighborhood,tt6437346
,"Biography,Drama,War",139 min,Subedar Joginder Singh,tt7246718
,Thriller,,Missing,tt7384848
,"Horror,Thriller",,Captured,tt2400305
,Comedy,,An L.A. Minute,tt5685652
,"Horror,Thriller",,The Toybox,tt6053472
,"Adventure,Drama",97 min,American Dresser,tt3956336
,Horror,,All the Creatures Were Stirring,tt5273720
,"Action,Drama",,Shadow,tt6864046
,"Horror,Mystery,Thriller",110 min,Awoken,tt7838536
,"Drama,Sport",85 min,eHero,tt3615952
,Animation,,Hallowaiian,tt7615722
,"Biography,Drama,History",94 min,The Maestro,tt5985672
,"Action,Comedy,Drama",182 min,Kammara Sambavam,tt6200656
,Horror,,Slay Belles,tt3526622
,"Drama,Thriller",80 min,Worthless,tt5651572
,Thriller,,Vows of Deceit,tt6984456
,Drama,,Shoplifters,tt8075192
,"Biography,Drama",,Why Not Choose Love: A Mary Pickford Manifesto,tt2391089
,Action,,Dynasty Warriors,tt7587604
,Thriller,,Untitled Robert Rodriguez Film,tt7837402
,Comedy,,When Jeff Tried to Save the World,tt7115980
,Comedy,,Adam,tt6316466
,"Horror,Thriller",,Sweetheart,tt6560164
,Drama,,BattleScar,tt7720282
,"Action,Adventure",,King Kong,tt7733440
,"Fantasy,History,Horror",96 min,The Isle,tt5075662
,Comedy,,Je ne suis pas un homme facile,tt6857988
,"Animation,Adventure,Comedy",60 min,Year 3000,tt7375242
,Comedy,,Swiped,tt4867110
,"Drama,Sport",,Ice the Movie,tt5748106
,Comedy,81 min,Electric Love,tt6850766
,"Comedy,Drama,Thriller",,Green Olds,tt3413206
,Drama,,Wake,tt3107316
,"Crime,Thriller",,Cornbread Cosa Nostra,tt7156720
,Thriller,,Painter,tt7772872
,"Drama,Thriller",,Prodigy,tt6933206
,Drama,,Mountain Rest,tt7191910
,"Adventure,Biography,Drama",,Walking to Paris,tt3512332
,Thriller,,El pacto,tt7690762
,Horror,,Unhinged,tt4915824
,Action,,Take Point,tt7156436
,Drama,,The Book of Vision,tt4016312
,Action,90 min,Bad Company,tt3111306
,Sci-Fi,,Oxalis,tt4941032
,Comedy,,Deep Murder,tt6975598
,Romance,,Genius,tt7722258
,Drama,71 min,The Great Pretender,tt7912678
,"Comedy,Drama",,Bad Poems,tt6755366
,Comedy,,Le grand bain,tt7476116
,Horror,,Munafik 2,tt7059506
,Action,,Repeater,tt7979692
,Romance,,Stan the Man,tt6520962
,Drama,,Ascharya Fuck It,tt6531196
,Mystery,,Don't Go,tt3339680
,Action,,Bare Knuckle Brawler,tt7331424
,Family,,Another Day in Paradise,tt6148924
,Comedy,,FryDay,tt7526836
,"Action,Drama,War",,Lancaster Skies,tt3486080
,Action,88 min,Lazarus,tt5821728
,Horror,,Extremity,tt6664700
,"Crime,Mystery,Western",,Texas Cotton,tt8009578
,"Horror,Thriller",,Mercury,tt7881558
,Drama,,Cicada 3301,tt8110246
,Drama,,Poor Boy,tt7335008
,Comedy,,Sandeep Aur Pinky Faraar,tt7094488
,"Adventure,Comedy,Family",,Mission Possible,tt5918136
,Action,,Savyasachi,tt7335186
,"Comedy,Drama,Romance",86 min,Wobble Palace,tt7355708
,Thriller,,Welcome to Mercy,tt2233979
,"Drama,History,Romance",,The Black Book of Father Dinis,tt7490368
,Horror,70 min,Manos Returns,tt5056154
,"Action,War",,15 Minutes de Guerre,tt8060774
,Horror,,Art of the Dead,tt7612032
,Comedy,,25 km/h,tt7225386
,"Action,Sci-Fi,Thriller",95 min,The Prototype,tt1754700
,Comedy,73 min,Au poste!,tt7156222
,Drama,,Jena Six,tt5594792
,"Action,Thriller",,Locked In,tt6439792
,Romance,,Abhiyude Katha Anuvinteyum,tt7213362
,Comedy,,Le jeu,tt7489816
,"Animation,Family",,Luis and His Friends from Outer Space,tt4410000
,Drama,,The Drowning of Arthur Braxton,tt5481180
,Horror,,Don't Fuck in the Woods 2,tt7560830
,Horror,,Into the Night,tt7512980
,Thriller,102 min,Odds Are,tt7819860
,Drama,,Wonderful Copenhagen,tt7753502
,Comedy,,Paved New World,tt1591054
,Sci-Fi,,Apocalypse Rising,tt4959440
,"Comedy,Drama,Sport",,The Eagle and the Albatross,tt7326168
,Horror,90 min,Johnny Gruesome,tt5936582
,"Comedy,Crime",,Playing Dead,tt3560650
,Comedy,86 min,The California No,tt5441464
,Action,,SuperGrid,tt6949498
,Biography,,Untitled James Miranda Barry Project,tt6333858
,Thriller,,I'm Not Your Daughter,tt8174646
,Comedy,,The Perfect Pickup,tt2258724
,Comedy,90 min,Beverly Hills Bandits,tt7269184
,"Drama,War",,General,tt6916502
,Drama,,Girls of the Sun,tt6704880
,Horror,,Heretiks,tt3111516
,"Action,Drama,Thriller",108 min,Damascus Time,tt8007146
,Romance,,Pal Pal Dil Ke Paas,tt6978954
,Drama,,Home Away from Home,tt7238696
,Horror,,End of Term,tt6044276
,"Comedy,Family",,The Curie Case,tt7712252
,Comedy,,Top End Wedding,tt7555072
,"Adventure,Drama,Fantasy",,Skammerens Datter II: Slangens Gave,tt6814214
,Comedy,,Mow,tt8051780
,Horror,,Star Light,tt7445682
,Drama,,Rage,tt5553810
,Comedy,80 min,Vampire Dad,tt7400952
,"Action,Crime,Thriller",,Sinners and Saints: Vengeance,tt7566112
,"Action,Comedy",,Guitars and Guns,tt5214366
,"Adventure,Thriller",,Outsiders,tt6712512
,Drama,,Une jeunesse dorée,tt7893416
,"Horror,Mystery,Thriller",,Nereus,tt5050328
,"Sci-Fi,Thriller",90 min,Caller ID: Entity,tt5221184
,Family,,The Prayer Box,tt7786540
,Drama,,His Master's Voice,tt4795062
,Thriller,,Always & 4Ever,tt7544954
,"Action,Thriller",,The Villain,tt6203302
,Thriller,,Driven,tt7692822
,Comedy,,Superlópez,tt4110388
,"Comedy,Horror",45 min,The Final Girls,tt7011980
,"Horror,Mystery,Thriller",,C.L.E.A.N.,tt6836734
,Crime,,Hooligan Escape,tt6651118
,Action,,Yaar Bandooka,tt6795580
,Comedy,,Tiempo después,tt7321356
,Family,,Alex & Me,tt8179218
,Drama,,The Dark Side of Opulent,tt7380006
,Drama,,Reprobate,tt7556502
,Comedy,85 min,Boy Band,tt6196406
,"Drama,Fantasy,Horror",89 min,Brelindzè,tt8189052
,Drama,,The Favorite,tt6619188
,"Action,Comedy,Crime",,We Still Die the Old Way,tt5938666
,Romance,,Bryan the RomCom,tt8107288
,"Comedy,Drama",110 min,I'd Like to Be Alone Now,tt6062606
,"Horror,Thriller",90 min,Animal Among Us,tt3612008
,Action,,"Vijay 62, Untitled",tt7715202
,Thriller,94 min,By the Rivers of Babylon,tt3360944
,"Action,Adventure,Drama",,Neerali,tt7470414
,"Crime,Drama,Mystery",,Intrigo: Samaria,tt6341108
,Action,,Saakshyam,tt7757972
,Thriller,,Kill the Babysitter,tt7521324
,Horror,,The Clearing,tt7411112
,"Action,Drama,Horror",,Laughing Under the Clouds,tt5769440
,Drama,123 min,Luz,tt7627774
,Drama,85 min,1/1,tt3445702
,Action,180 min,Grainne Uaile-The Movie,tt2766800
,"Adventure,Fantasy",,Polina,tt5191094
,Horror,,Eyeless Jack,tt7140554
,"Action,Adventure,Sci-Fi",,The Dual,tt5360592
,Drama,,The Loss of Innocence,tt7474892
,Biography,,Unbreakable,tt7018520
,Sport,,The Ghost of Kelly Pavlik,tt7642076
reviewScore,genres,runtime,name,titleId
9.6,"Comedy,Drama",99 min,Yowis Ben,tt8024712
5.4,Comedy,108 min,Step Sisters,tt5267472
7.2,"Comedy,Romance",133 min,Love Per Square Foot,tt7853242
4.8,"Action,Thriller",103 min,The Hurricane Heist,tt5360952
6.4,"Horror,Thriller",76 min,Devil's Tree: Rooted Evil,tt7315526
5.0,"Action,Adventure",90 min,Guardians of the Tomb,tt4915672
5.1,"Action,Sci-Fi",96 min,Scorched Earth,tt2392748
7.2,"Comedy,Drama,Thriller",95 min,Cebimdeki Yabanci,tt7862330
8.5,Drama,100 min,Scott and Sid,tt4702346
7.4,"Action,Drama,Thriller",139 min,Operation Red Sea,tt6878882
6.0,Drama,120 min,Mary Magdalene,tt5360996
6.0,"Drama,Fantasy,Romance",97 min,Every Day,tt7026672
5.1,"Action,Crime,Drama",157 min,Aiyaary,tt6774212
7.1,"Drama,History",108 min,"Paul, Apostle of Christ",tt7388562
4.7,"Drama,Thriller",105 min,The Neighbor,tt3905764
6.1,"Drama,Romance",91 min,Midnight Sun,tt4799066
5.5,"Crime,Drama,Thriller",107 min,7 Days in Entebbe,tt5466186
7.6,"Comedy,Drama",116 min,Hichki,tt6588966
7.1,Crime,125 min,Gangsta,tt6438030
8.5,"Sci-Fi,Thriller",150 min,Awe!,tt7797658
7.8,"Action,Adventure,Sci-Fi",134 min,Black Panther,tt1825683
5.6,"Horror,Mystery,Sci-Fi",102 min,The Cloverfield Paradox,tt2548396
6.3,Comedy,110 min,Enes Batur Hayal mi Gerçek mi?,tt7668842
6.8,"Drama,Mystery,Thriller",140 min,Red Sparrow,tt2873282
7.4,"Comedy,Crime,Mystery",100 min,Game Night,tt2704998
6.0,"Action,Adventure,Sci-Fi",111 min,Pacific Rim: Uprising,tt2557478
6.4,"Comedy,Fantasy,Romance",97 min,When We First Met,tt5783956
4.4,"Drama,Romance,Thriller",105 min,Fifty Shades Freed,tt4477536
